test_id,adult_males,subadult_males,adult_females,juveniles,pups
16358,2,3,11,4,8
16359,2,0,14,2,8
16360,2,5,8,17,0
16361,3,2,29,3,24
16362,1,3,4,3,3
16363,9,5,51,9,31
16364,1,1,2,6,0
16365,1,2,6,2,3
16366,1,3,18,8,0
16367,8,4,63,12,39
16368,1,2,8,5,5
16369,0,3,5,2,3
16370,3,5,20,10,8
16371,3,3,12,11,3
16372,2,4,18,8,6
16373,3,2,22,11,9
16374,1,2,10,9,3
16375,1,2,3,2,0
16376,8,6,51,4,44
16377,4,4,38,32,11
16378,0,2,1,0,0
16379,0,2,2,1,1
16380,2,6,24,28,3
16381,2,2,8,8,0
16382,5,2,31,16,15
16383,4,3,17,8,8
16384,7,4,45,4,29
16385,1,5,8,4,3
16386,1,3,6,24,2
16387,6,3,40,6,23
16388,3,6,30,9,5
16389,4,4,41,14,18
16390,1,8,26,56,3
16391,0,3,1,0,1
16392,3,4,13,7,5
16393,1,1,2,4,0
16394,4,5,32,23,9
16395,2,2,11,6,6
16396,2,3,10,14,2
16397,0,3,5,3,0
16398,2,3,30,15,8
16399,0,2,2,8,0
16400,1,2,2,5,0
16401,5,5,54,25,18
16402,0,1,4,1,1
16403,1,10,7,3,2
16404,4,5,47,25,15
16405,4,3,30,2,22
16406,2,4,49,33,9
16407,5,4,27,20,10
16408,0,1,0,1,0
16409,3,3,16,3,7
16410,3,4,15,5,7
16411,11,5,91,23,61
16412,7,6,67,7,51
16413,5,5,44,6,20
16414,2,3,26,6,18
16415,2,3,10,4,4
16416,3,6,32,17,10
16417,1,2,3,5,0
16418,2,3,28,3,16
16419,5,4,32,8,17
16420,1,5,13,3,9
16421,3,2,17,2,9
16422,3,2,19,7,12
16423,1,5,14,9,4
16424,2,3,19,7,7
16425,3,5,47,40,7
16426,1,4,26,24,2
16427,2,3,7,5,5
16428,1,2,6,7,0
16429,4,4,23,11,10
16430,2,4,7,10,1
16431,1,4,19,20,2
16432,2,3,19,7,6
16433,5,7,69,14,34
16434,2,2,7,7,0
16435,5,2,18,13,3
16436,7,3,36,9,21
16437,2,8,33,33,10
16438,3,4,33,3,22
16439,6,4,76,58,23
16440,5,2,32,7,23
16441,4,2,18,5,12
16442,0,2,3,3,0
16443,4,3,29,20,5
16444,0,1,2,2,0
16445,1,3,11,12,1
16446,1,5,19,17,3
16447,4,3,41,12,20
16448,1,4,6,10,0
16449,5,4,37,16,16
16450,1,4,8,14,2
16451,6,5,39,4,29
16452,4,4,38,33,12
16453,1,4,7,5,1
16454,6,6,41,17,22
16455,4,3,21,4,17
16456,3,3,17,6,6
16457,12,4,112,52,32
16458,3,4,15,7,5
16459,2,3,19,8,11
16460,5,5,36,11,16
16461,2,1,7,7,0
16462,1,3,21,14,3
16463,1,8,37,94,5
16464,2,3,10,7,4
16465,5,4,71,31,24
16466,3,5,49,6,27
16467,8,5,71,28,21
16468,4,3,25,2,15
16469,3,4,30,7,23
16470,1,1,10,8,3
16471,2,2,10,5,5
16472,2,4,12,23,1
16473,1,3,6,11,0
16474,0,0,22,5,0
16475,4,3,22,3,17
16476,1,3,10,15,1
16477,2,4,32,29,0
16478,1,1,4,4,1
16479,0,4,9,7,0
16480,0,1,3,3,1
16481,10,3,65,6,56
16482,1,1,8,6,2
16483,1,4,6,6,0
16484,0,3,0,1,0
16485,1,2,11,8,4
16486,2,2,21,3,14
16487,1,5,21,20,5
16488,3,4,10,10,3
16489,1,4,12,25,0
16490,1,3,3,12,0
16491,5,3,45,4,32
16492,2,4,25,6,11
16493,2,2,8,8,2
16494,1,3,6,10,0
16495,8,4,49,12,29
16496,3,3,17,7,6
16497,4,5,32,5,20
16498,2,3,10,4,6
16499,2,2,4,6,0
16500,4,6,49,42,16
16501,1,4,5,18,0
16502,0,3,4,2,0
16503,2,3,15,7,9
16504,2,2,8,2,4
16505,4,3,28,22,11
16506,4,3,39,7,23
16507,0,1,1,4,0
16508,4,3,39,8,25
16509,8,3,74,0,64
16510,1,4,5,35,0
16511,3,5,32,8,12
16512,0,1,1,0,0
16513,1,3,1,19,0
16514,2,2,17,2,11
16515,2,2,10,6,2
16516,1,1,2,3,2
16517,2,3,10,4,4
16518,0,2,10,13,1
16519,1,3,8,21,1
16520,10,6,88,3,73
16521,1,6,6,11,1
16522,1,1,0,7,0
16523,7,5,57,1,47
16524,6,6,60,11,32
16525,2,5,15,9,3
16526,0,1,5,3,0
16527,3,11,52,100,20
16528,4,4,27,4,23
16529,4,4,47,35,5
16530,5,4,38,2,22
16531,2,2,24,11,9
16532,1,2,4,5,1
16533,11,9,101,53,51
16534,1,1,10,6,3
16535,1,2,8,6,5
16536,5,5,33,26,3
16537,0,0,1,2,0
16538,2,2,15,2,9
16539,1,2,17,5,11
16540,1,1,3,1,0
16541,1,2,18,12,4
16542,2,1,11,6,0
16543,6,5,131,24,53
16544,0,2,3,5,0
16545,3,5,28,11,7
16546,2,2,14,7,6
16547,12,5,108,4,93
16548,2,3,19,12,7
16549,6,4,49,8,34
16550,3,4,17,7,11
16551,7,4,56,7,40
16552,1,4,5,5,2
16553,3,6,18,12,7
16554,1,2,5,9,0
16555,4,3,18,6,5
16556,3,3,18,5,9
16557,1,4,7,3,2
16558,8,6,38,10,21
16559,1,2,6,0,3
16560,11,6,88,15,74
16561,1,5,12,30,0
16562,2,5,11,9,4
16563,4,4,23,19,8
16564,4,4,39,10,21
16565,4,4,43,28,13
16566,7,7,61,28,22
16567,3,2,20,9,12
16568,0,1,5,13,0
16569,1,3,8,3,4
16570,0,0,0,2,0
16571,3,3,14,12,3
16572,1,2,9,1,5
16573,1,2,2,6,0
16574,2,3,16,16,3
16575,1,3,9,2,6
16576,5,6,67,20,24
16577,8,11,91,87,30
16578,1,1,11,4,3
16579,6,4,47,10,34
16580,12,6,108,21,75
16581,2,4,9,10,2
16582,1,5,23,51,1
16583,3,5,54,60,12
16584,5,2,14,11,4
16585,1,3,5,2,4
16586,3,2,28,7,12
16587,1,3,7,9,1
16588,5,2,22,12,13
16589,2,3,27,14,8
16590,3,2,33,4,25
16591,3,4,12,9,2
16592,5,10,92,120,13
16593,2,3,10,5,4
16594,0,0,1,2,0
16595,1,1,7,6,0
16596,2,2,8,8,2
16597,1,3,17,14,1
16598,4,3,29,4,18
16599,2,6,23,49,2
16600,5,3,41,5,30
16601,0,1,0,1,0
16602,5,9,74,48,28
16603,1,3,9,2,6
16604,8,7,110,55,42
16605,0,3,6,7,0
16606,8,8,140,89,30
16607,3,3,25,15,14
16608,5,4,32,5,21
16609,2,3,14,11,5
16610,0,3,11,27,0
16611,1,4,4,2,2
16612,17,6,161,10,134
16613,0,2,4,11,0
16614,0,7,10,8,1
16615,2,3,29,3,14
16616,1,3,10,3,3
16617,2,3,8,17,0
16618,3,3,16,8,7
16619,1,4,10,5,3
16620,4,4,33,11,16
16621,0,2,5,2,1
16622,1,1,4,4,1
16623,1,2,14,12,3
16624,0,2,3,5,0
16625,3,4,46,6,22
16626,1,4,4,9,0
16627,3,1,22,3,11
16628,4,3,23,8,9
16629,9,5,70,6,58
16630,1,3,9,3,3
16631,4,4,29,15,3
16632,2,5,16,9,8
16633,0,2,3,6,0
16634,1,2,3,7,0
16635,1,3,8,20,2
16636,7,9,101,74,36
16637,0,2,0,2,0
16638,9,5,63,10,47
16639,2,4,22,40,1
16640,2,3,12,9,2
16641,5,4,92,10,42
16642,3,4,27,19,0
16643,4,4,37,3,26
16644,2,5,8,6,2
16645,4,9,40,53,14
16646,3,5,26,20,12
16647,5,4,31,4,21
16648,3,3,19,29,1
16649,8,8,113,70,44
16650,5,7,48,76,9
16651,4,4,40,10,19
16652,2,3,12,9,4
16653,1,6,14,15,5
16654,2,3,8,7,2
16655,7,2,41,7,33
16656,2,2,12,6,4
16657,5,5,36,24,15
16658,1,2,7,8,0
16659,1,2,5,3,2
16660,25,7,203,14,167
16661,2,2,14,14,3
16662,10,10,238,131,26
16663,8,5,45,14,21
16664,10,3,117,7,84
16665,0,1,1,1,0
16666,1,2,15,12,0
16667,1,4,19,21,1
16668,9,5,85,30,39
16669,1,2,6,5,1
16670,1,2,5,7,0
16671,14,7,97,42,52
16672,3,4,17,19,5
16673,1,5,9,6,2
16674,6,5,35,12,21
16675,0,4,1,2,0
16676,6,5,89,29,37
16677,2,6,9,23,0
16678,0,0,0,5,0
16679,1,2,1,9,0
16680,6,5,68,4,49
16681,0,2,3,5,0
16682,2,3,8,6,2
16683,1,3,13,19,3
16684,2,1,6,5,3
16685,0,1,1,5,0
16686,1,2,3,6,1
16687,3,2,15,5,9
16688,0,0,2,2,1
16689,2,4,22,14,6
16690,2,9,24,22,8
16691,5,3,40,4,21
16692,2,2,7,4,6
16693,3,3,34,8,17
16694,3,2,13,5,5
16695,1,6,20,22,6
16696,2,6,45,42,9
16697,2,6,23,16,8
16698,7,8,104,78,28
16699,2,2,17,9,6
16700,1,2,12,8,5
16701,1,4,18,10,4
16702,2,1,4,6,0
16703,3,3,18,4,10
16704,7,5,56,4,46
16705,2,1,18,5,13
16706,2,3,20,12,6
16707,2,5,32,28,6
16708,10,7,89,25,53
16709,2,4,24,7,8
16710,3,3,11,11,2
16711,1,5,5,46,0
16712,3,2,16,7,10
16713,5,5,34,10,12
16714,4,6,25,18,11
16715,2,8,66,69,4
16716,2,5,16,25,2
16717,3,3,13,5,4
16718,2,4,11,29,2
16719,6,6,56,22,31
16720,1,5,19,39,2
16721,1,3,16,4,9
16722,16,5,89,9,66
16723,3,5,31,18,9
16724,4,3,30,1,21
16725,3,2,14,11,4
16726,3,2,35,3,22
16727,2,2,19,17,3
16728,1,2,8,4,2
16729,1,2,5,6,0
16730,15,8,110,34,68
16731,2,2,11,6,2
16732,2,2,13,3,8
16733,3,3,22,6,12
16734,0,3,5,1,3
16735,5,4,32,7,16
16736,2,3,23,7,15
16737,3,3,20,3,17
16738,2,6,35,31,2
16739,3,3,15,23,2
16740,1,2,9,6,4
16741,10,6,101,7,71
16742,11,9,111,75,55
16743,3,2,19,14,7
16744,2,5,23,25,3
16745,4,5,38,19,10
16746,1,2,6,5,1
16747,6,4,43,9,28
16748,4,8,32,24,15
16749,1,2,3,4,0
16750,0,2,10,18,0
16751,0,2,7,11,1
16752,1,6,13,7,6
16753,1,3,9,12,0
16754,3,2,9,14,1
16755,5,3,43,4,37
16756,0,3,6,15,3
16757,3,6,18,8,8
16758,2,5,11,12,5
16759,9,8,64,57,23
16760,2,2,8,4,6
16761,2,3,19,16,10
16762,3,4,45,7,27
16763,2,3,17,12,6
16764,2,2,14,3,7
16765,0,8,10,42,1
16766,2,2,15,7,13
16767,0,2,4,3,1
16768,2,1,13,6,6
16769,8,4,52,9,42
16770,4,1,19,9,11
16771,4,2,33,21,2
16772,4,2,21,1,17
16773,1,1,3,5,1
16774,12,5,67,27,41
16775,0,1,2,3,0
16776,4,7,38,41,12
16777,0,1,2,5,0
16778,1,3,6,5,3
16779,1,2,16,13,4
16780,1,4,6,12,0
16781,5,3,24,9,15
16782,8,3,87,33,35
16783,1,1,8,9,0
16784,1,1,3,9,0
16785,1,4,10,9,2
16786,6,12,93,75,21
16787,2,2,16,5,10
16788,4,3,33,10,22
16789,1,2,6,12,0
16790,11,7,121,32,60
16791,2,3,13,4,6
16792,1,2,16,5,6
16793,3,4,31,3,26
16794,2,3,11,33,0
16795,3,6,37,36,11
16796,4,3,48,13,26
16797,5,13,35,39,11
16798,2,2,16,5,10
16799,5,5,34,4,16
16800,4,3,10,6,6
16801,0,7,19,87,0
16802,1,2,1,3,0
16803,10,5,72,11,54
16804,0,1,2,1,1
16805,4,1,23,5,17
16806,1,2,6,12,0
16807,7,4,67,9,54
16808,0,4,11,4,4
16809,7,5,60,16,33
16810,2,2,8,7,2
16811,4,5,28,20,11
16812,9,5,51,20,27
16813,1,2,2,5,0
16814,2,2,7,4,2
16815,1,1,7,4,4
16816,6,4,42,6,25
16817,1,2,5,2,3
16818,1,2,7,5,4
16819,6,5,81,6,44
16820,2,2,12,8,5
16821,2,2,15,8,7
16822,10,6,65,21,41
16823,2,9,39,145,5
16824,3,2,13,4,5
16825,0,7,2,4,0
16826,3,4,34,5,18
16827,3,2,13,3,9
16828,6,4,53,16,34
16829,0,3,6,7,2
16830,2,2,19,10,11
16831,2,4,11,6,0
16832,2,8,24,21,8
16833,1,2,4,6,0
16834,2,4,44,44,3
16835,2,3,13,3,10
16836,3,2,12,8,2
16837,2,1,14,7,1
16838,2,3,10,8,2
16839,2,3,18,4,12
16840,0,2,2,12,0
16841,1,1,9,13,0
16842,2,5,13,8,4
16843,1,11,46,149,2
16844,1,3,13,7,5
16845,2,3,21,3,10
16846,12,9,75,29,46
16847,5,6,117,101,22
16848,2,3,11,6,4
16849,0,3,4,22,0
16850,1,7,32,160,1
16851,3,7,36,67,3
16852,2,2,13,6,7
16853,1,2,7,9,0
16854,4,5,35,7,26
16855,1,3,13,7,5
16856,6,5,36,29,17
16857,1,5,9,28,0
16858,1,0,5,3,0
16859,3,4,18,7,15
16860,2,4,18,16,5
16861,4,5,38,19,9
16862,10,3,69,6,59
16863,4,6,13,20,2
16864,2,5,28,11,8
16865,2,3,9,10,3
16866,14,6,92,14,65
16867,1,5,8,22,1
16868,13,4,94,7,81
16869,3,3,17,7,9
16870,5,4,34,8,18
16871,1,5,12,9,3
16872,1,4,7,10,0
16873,1,3,34,24,8
16874,3,3,31,5,15
16875,0,1,0,4,0
16876,2,3,13,8,5
16877,1,1,4,3,1
16878,4,6,31,5,25
16879,6,4,45,6,29
16880,6,5,37,23,20
16881,6,4,25,14,6
16882,1,1,7,2,2
16883,2,3,5,6,1
16884,3,5,17,16,5
16885,1,2,3,7,0
16886,5,8,67,117,12
16887,4,3,19,13,7
16888,1,5,8,32,0
16889,2,5,13,19,3
16890,1,2,8,1,3
16891,4,3,29,5,18
16892,8,3,55,7,44
16893,1,2,4,4,1
16894,4,4,34,9,22
16895,1,2,2,6,0
16896,2,3,27,13,5
16897,4,5,28,10,10
16898,6,7,60,25,26
16899,6,2,56,16,29
16900,1,1,14,2,9
16901,1,3,6,7,2
16902,2,1,10,9,3
16903,2,2,16,9,5
16904,1,1,5,10,0
16905,4,3,29,21,1
16906,3,4,13,9,2
16907,0,4,6,8,1
16908,2,3,12,4,8
16909,1,3,7,20,1
16910,3,3,33,14,19
16911,4,9,36,40,12
16912,1,2,4,9,0
16913,1,3,9,7,2
16914,3,2,21,2,13
16915,2,2,11,6,3
16916,7,5,31,10,19
16917,1,3,36,37,3
16918,10,4,67,9,50
16919,3,9,56,26,15
16920,4,4,24,6,13
16921,4,4,15,3,11
16922,1,1,6,3,5
16923,1,2,12,12,1
16924,1,2,1,9,0
16925,1,2,6,6,2
16926,3,4,15,3,8
16927,1,2,10,12,0
16928,1,2,6,11,0
16929,2,4,31,17,7
16930,6,9,104,29,37
16931,3,6,17,13,5
16932,1,2,9,2,5
16933,1,1,8,3,3
16934,1,6,83,250,1
16935,0,7,1,17,0
16936,1,3,7,1,4
16937,0,3,4,15,0
16938,5,5,40,8,20
16939,3,3,20,8,10
16940,3,5,23,32,10
16941,2,4,10,2,4
16942,1,2,4,8,0
16943,1,1,5,7,0
16944,0,6,17,43,1
16945,2,2,11,3,8
16946,3,5,39,6,26
16947,0,3,4,8,0
16948,1,2,9,1,6
16949,1,2,7,6,2
16950,1,3,6,12,0
16951,1,2,27,15,4
16952,1,3,33,7,15
16953,5,4,42,10,23
16954,5,4,43,4,31
16955,2,2,19,19,3
16956,7,4,54,4,41
16957,4,1,20,7,8
16958,5,4,26,11,13
16959,3,2,18,8,10
16960,2,6,18,17,3
16961,3,7,35,39,6
16962,0,2,2,1,1
16963,4,7,31,50,6
16964,1,2,3,4,2
16965,7,12,89,78,20
16966,1,4,4,31,0
16967,0,1,0,3,0
16968,0,3,6,3,2
16969,8,8,53,17,28
16970,2,2,12,10,2
16971,2,2,9,4,3
16972,2,1,4,5,0
16973,3,7,47,57,9
16974,0,1,2,4,0
16975,2,8,14,7,9
16976,2,3,19,4,9
16977,4,3,11,8,5
16978,3,2,16,7,10
16979,7,8,40,49,14
16980,0,2,1,1,0
16981,3,3,30,3,19
16982,2,4,11,5,5
16983,1,3,7,3,4
16984,2,3,10,3,7
16985,2,1,12,8,4
16986,2,3,20,5,12
16987,7,3,38,7,27
16988,2,4,18,17,3
16989,3,2,27,4,21
16990,1,3,4,6,0
16991,2,2,7,6,3
16992,2,3,10,5,2
16993,2,2,26,17,5
16994,2,6,18,16,6
16995,4,2,25,13,10
16996,4,6,52,28,21
16997,10,4,65,10,50
16998,1,2,7,8,1
16999,4,4,26,14,8
17000,3,2,10,17,0
17001,3,4,9,10,0
17002,3,5,30,25,4
17003,3,5,27,15,9
17004,3,2,41,23,2
17005,5,6,88,69,23
17006,1,4,11,3,8
17007,2,4,14,11,2
17008,1,2,4,4,2
17009,2,2,19,11,5
17010,2,4,16,21,3
17011,3,3,21,10,13
17012,1,2,5,6,1
17013,5,4,43,17,23
17014,3,5,19,6,7
17015,1,4,10,1,9
17016,1,2,13,14,2
17017,0,3,1,1,0
17018,10,6,142,47,59
17019,1,3,5,6,3
17020,4,4,26,17,12
17021,3,3,27,18,6
17022,2,3,21,4,13
17023,0,1,0,8,0
17024,4,2,48,29,3
17025,0,5,3,28,0
17026,6,7,96,128,16
17027,6,6,30,17,13
17028,1,2,8,1,5
17029,4,3,28,8,19
17030,7,5,45,32,11
17031,1,1,9,1,5
17032,1,4,14,13,3
17033,1,2,12,8,3
17034,9,4,48,8,33
17035,2,4,19,4,14
17036,5,3,49,4,36
17037,4,3,43,7,23
17038,7,6,49,9,29
17039,2,3,5,10,1
17040,1,2,6,9,1
17041,1,5,21,14,2
17042,8,5,65,15,38
17043,5,4,30,8,18
17044,3,3,28,3,16
17045,2,3,9,7,3
17046,2,2,17,14,0
17047,1,3,12,7,5
17048,1,1,6,1,5
17049,2,3,18,2,10
17050,1,2,8,8,0
17051,3,4,17,1,11
17052,11,6,67,10,50
17053,4,7,24,9,9
17054,10,10,196,104,34
17055,2,3,11,10,1
17056,14,7,119,5,101
17057,1,3,7,8,2
17058,1,5,8,8,3
17059,3,4,22,16,8
17060,10,5,81,13,46
17061,1,3,4,5,2
17062,1,2,8,3,5
17063,4,3,28,8,19
17064,5,6,49,4,41
17065,2,2,4,2,4
17066,1,6,3,6,1
17067,1,3,3,4,2
17068,3,5,33,21,7
17069,0,2,6,8,0
17070,9,8,121,116,28
17071,5,5,43,6,20
17072,1,3,3,9,0
17073,3,2,16,6,11
17074,5,2,45,28,3
17075,8,3,35,9,23
17076,20,7,190,47,110
17077,3,5,30,33,5
17078,4,4,21,7,18
17079,6,3,43,4,35
17080,11,7,124,55,58
17081,7,3,47,5,39
17082,1,3,5,3,0
17083,1,1,9,6,5
17084,2,2,25,13,7
17085,3,4,24,18,7
17086,14,10,157,29,106
17087,1,2,23,13,6
17088,2,3,12,14,0
17089,6,3,29,4,25
17090,7,4,65,6,43
17091,2,3,14,6,4
17092,0,5,12,2,8
17093,3,6,22,13,8
17094,4,6,42,38,12
17095,2,3,11,9,5
17096,3,4,22,16,9
17097,4,2,34,5,20
17098,2,2,5,2,4
17099,2,6,12,31,1
17100,1,1,5,11,0
17101,15,7,136,4,116
17102,1,2,8,6,2
17103,2,2,8,6,3
17104,1,1,2,1,2
17105,2,5,65,36,4
17106,3,5,21,13,9
17107,2,2,9,5,6
17108,0,1,2,3,0
17109,2,2,15,6,5
17110,6,6,73,32,32
17111,2,2,11,9,6
17112,4,6,25,45,7
17113,7,8,99,80,23
17114,2,3,6,6,3
17115,2,4,21,16,3
17116,3,4,36,10,15
17117,1,4,5,6,1
17118,0,7,8,16,1
17119,6,5,45,17,15
17120,2,2,5,6,1
17121,4,6,49,31,20
17122,0,3,1,1,0
17123,4,5,43,3,28
17124,1,5,15,14,2
17125,1,5,12,23,0
17126,0,2,3,3,0
17127,1,2,7,5,4
17128,1,3,15,10,2
17129,2,3,29,3,19
17130,1,4,9,12,1
17131,2,7,19,18,5
17132,1,1,14,3,1
17133,1,3,7,3,5
17134,1,4,16,10,3
17135,1,1,3,5,0
17136,1,2,7,2,2
17137,1,2,8,7,0
17138,4,5,46,3,28
17139,2,5,21,19,4
17140,3,3,37,16,10
17141,2,2,12,12,7
17142,0,3,7,12,3
17143,2,4,11,14,4
17144,0,0,2,0,1
17145,1,7,2,12,0
17146,1,2,4,5,0
17147,14,5,98,11,77
17148,0,4,5,4,2
17149,14,5,86,10,64
17150,6,6,51,41,17
17151,1,2,4,2,2
17152,1,2,10,8,2
17153,1,4,2,2,1
17154,1,4,10,22,0
17155,3,1,26,7,14
17156,11,5,77,9,52
17157,1,2,14,9,7
17158,2,3,12,4,4
17159,3,2,39,8,29
17160,0,1,3,4,1
17161,1,3,6,3,2
17162,1,0,2,6,0
17163,1,3,5,12,0
17164,2,8,39,33,14
17165,2,5,21,19,4
17166,2,2,5,7,0
17167,1,3,6,18,0
17168,3,4,45,7,27
17169,1,4,9,7,4
17170,1,6,16,24,4
17171,5,4,37,10,22
17172,12,6,117,39,67
17173,2,3,7,9,2
17174,0,5,8,17,0
17175,3,4,20,11,9
17176,1,2,3,3,0
17177,2,3,22,12,7
17178,13,7,121,56,57
17179,4,3,25,19,5
17180,3,6,9,16,3
17181,1,4,8,5,4
17182,2,2,8,6,1
17183,0,1,2,4,0
17184,2,3,20,31,3
17185,9,5,74,20,37
17186,1,2,6,5,0
17187,3,1,51,26,0
17188,1,2,9,10,0
17189,1,1,6,21,0
17190,0,1,0,3,0
17191,2,3,3,9,2
17192,1,5,6,8,0
17193,1,4,7,4,0
17194,1,2,1,1,0
17195,3,3,18,4,9
17196,1,2,5,9,1
17197,2,5,19,13,4
17198,0,0,1,5,0
17199,1,3,13,6,5
17200,2,2,46,8,7
17201,20,7,125,27,80
17202,2,2,10,9,5
17203,1,5,8,21,1
17204,5,3,74,30,20
17205,6,8,49,39,17
17206,1,0,2,1,1
17207,5,4,25,9,12
17208,2,3,20,17,7
17209,4,3,28,14,11
17210,4,4,18,44,2
17211,2,1,13,5,8
17212,0,1,0,3,0
17213,1,6,12,37,0
17214,4,4,41,22,15
17215,4,2,23,5,18
17216,0,1,2,5,1
17217,1,9,43,172,4
17218,0,4,16,45,0
17219,4,3,18,14,3
17220,2,5,10,31,0
17221,5,4,50,16,18
17222,3,4,37,27,10
17223,5,4,22,15,10
17224,2,4,14,6,7
17225,1,2,3,2,2
17226,0,4,10,24,1
17227,0,0,1,0,1
17228,1,3,19,18,1
17229,1,9,8,10,3
17230,10,6,67,3,54
17231,0,0,0,0,0
17232,3,2,14,5,8
17233,1,2,3,6,0
17234,0,2,5,4,1
17235,1,1,2,3,0
17236,10,7,111,72,34
17237,2,4,11,8,2
17238,1,3,3,7,0
17239,0,1,11,5,7
17240,5,3,54,7,35
17241,2,5,9,12,2
17242,2,2,8,5,2
17243,8,5,53,10,35
17244,11,5,100,8,75
17245,4,6,23,30,3
17246,2,4,24,33,4
17247,3,8,46,95,18
17248,4,3,28,9,17
17249,1,3,6,9,1
17250,0,2,6,3,3
17251,2,1,18,4,13
17252,1,4,16,42,1
17253,1,3,12,24,1
17254,1,5,7,36,0
17255,1,7,70,44,5
17256,7,4,47,13,21
17257,4,3,31,4,25
17258,4,3,35,4,23
17259,5,4,61,13,33
17260,3,7,48,52,9
17261,1,1,3,6,0
17262,2,4,7,12,3
17263,2,4,22,21,6
17264,6,2,55,13,31
17265,2,4,10,1,7
17266,3,5,33,15,10
17267,2,5,15,16,1
17268,12,7,150,89,53
17269,1,2,6,2,4
17270,3,3,24,8,14
17271,1,2,7,11,0
17272,6,6,85,7,61
17273,1,5,10,4,1
17274,7,10,81,47,32
17275,1,1,3,1,2
17276,1,6,14,34,0
17277,3,4,25,15,7
17278,1,4,8,2,4
17279,2,3,16,5,9
17280,1,1,8,12,1
17281,2,3,8,28,0
17282,1,1,6,5,1
17283,1,2,8,2,5
17284,3,3,19,5,8
17285,5,4,18,14,6
17286,2,4,10,11,2
17287,1,2,18,20,1
17288,2,1,7,3,4
17289,3,2,21,21,6
17290,2,2,8,8,2
17291,1,2,1,4,0
17292,3,2,24,2,19
17293,0,4,3,4,0
17294,2,2,19,14,4
17295,1,2,7,5,4
17296,7,7,71,74,23
17297,2,2,27,12,1
17298,3,2,20,10,12
17299,2,6,36,53,3
17300,4,5,30,4,17
17301,5,5,22,27,6
17302,1,1,8,6,0
17303,7,9,49,53,16
17304,2,5,44,48,5
17305,0,8,15,44,0
17306,2,3,10,2,5
17307,1,3,3,2,2
17308,1,2,3,9,0
17309,2,2,15,2,9
17310,3,3,22,20,7
17311,7,5,45,17,22
17312,6,5,60,26,29
17313,6,8,42,30,23
17314,3,3,27,2,19
17315,3,4,16,8,5
17316,6,4,37,22,17
17317,1,1,8,4,0
17318,1,1,6,7,3
17319,2,3,12,1,10
17320,2,4,17,11,7
17321,1,3,6,14,0
17322,5,3,85,31,35
17323,0,1,3,1,2
17324,5,3,33,6,24
17325,2,3,8,15,1
17326,1,5,20,29,0
17327,6,4,43,10,28
17328,0,2,7,4,3
17329,1,4,12,29,1
17330,2,3,9,8,2
17331,1,1,5,3,2
17332,1,1,6,6,2
17333,1,1,6,8,0
17334,0,1,0,5,0
17335,10,6,90,20,56
17336,3,2,14,6,6
17337,2,4,28,30,3
17338,2,2,14,3,10
17339,4,3,33,10,20
17340,2,7,43,33,3
17341,0,3,2,5,1
17342,10,5,96,8,55
17343,2,3,10,10,2
17344,2,3,26,14,10
17345,1,2,13,3,7
17346,1,3,7,1,3
17347,10,5,60,10,40
17348,3,4,16,7,5
17349,1,2,5,9,0
17350,3,5,32,3,20
17351,0,1,3,2,1
17352,4,6,78,55,16
17353,0,7,2,16,0
17354,0,1,3,2,0
17355,1,3,6,6,0
17356,2,4,20,6,14
17357,1,7,55,22,2
17358,2,2,10,4,5
17359,4,4,31,6,18
17360,1,3,9,16,1
17361,2,3,5,12,0
17362,3,1,17,5,10
17363,5,5,25,22,9
17364,7,6,53,7,33
17365,4,5,23,16,10
17366,2,3,18,2,10
17367,1,2,2,5,0
17368,4,3,18,16,4
17369,6,4,30,20,13
17370,3,4,34,15,8
17371,3,6,24,14,7
17372,2,3,20,3,9
17373,7,5,40,15,21
17374,1,2,3,6,0
17375,10,6,34,27,9
17376,5,6,46,51,14
17377,3,6,20,45,2
17378,2,2,11,3,6
17379,2,2,15,2,8
17380,3,5,31,65,5
17381,2,3,21,2,15
17382,2,3,13,5,7
17383,2,2,13,3,8
17384,7,3,43,16,25
17385,4,5,55,11,19
17386,2,4,17,6,8
17387,8,6,64,6,57
17388,0,0,0,0,0
17389,1,4,10,7,0
17390,0,4,6,4,2
17391,0,1,2,4,0
17392,1,4,7,12,1
17393,2,5,15,15,2
17394,1,3,5,6,1
17395,1,2,2,2,0
17396,2,1,10,6,3
17397,4,3,25,5,16
17398,0,3,1,0,0
17399,3,3,17,24,3
17400,2,1,19,12,6
17401,0,1,2,1,0
17402,5,4,44,13,27
17403,3,6,31,10,8
17404,3,5,24,16,9
17405,2,3,16,7,5
17406,4,3,34,2,29
17407,0,1,0,5,0
17408,1,1,6,3,3
17409,1,3,21,10,3
17410,1,2,6,8,0
17411,1,2,4,1,1
17412,5,5,79,36,18
17413,1,1,9,5,1
17414,4,5,68,34,11
17415,1,3,16,6,4
17416,3,3,22,6,16
17417,2,2,9,8,0
17418,5,4,52,23,17
17419,5,4,26,7,14
17420,1,1,3,5,0
17421,5,2,26,12,11
17422,5,7,53,19,25
17423,3,2,16,14,6
17424,1,2,6,4,0
17425,13,7,81,6,54
17426,1,4,10,16,2
17427,4,3,51,17,26
17428,3,3,27,4,15
17429,1,2,2,7,0
17430,2,3,17,15,3
17431,3,2,25,15,0
